3058-WQDRE,1
1535-VTJOQ,0
6050-FFXES,0
5829-NVSQN,0
7854-FOKSF,1
2788-CJQAQ,0
9668-PUGNU,0
4464-JCOLN,1
1963-VAUKV,1
1965-DDBWU,1
0103-CSITQ,1
6692-UDPJC,1
3779-OSWCF,0
0897-FEGMU,1
5995-LFTLE,0
0867-MKZVY,1
5445-PZWGX,0
4837-PZTIC,0
3900-AQPHZ,1
1042-HFUCW,0
3374-LXDEV,1
0701-TJSEF,0
6549-NNDYT,1
0885-HMGPY,0
0265-PSUAE,1
2798-NYLMZ,0
9134-CEQMF,1
3642-BYHDO,0
6121-VZNQB,1
1143-NMNQJ,1
2027-OAQQC,0
5077-DXTCG,1
3284-SVCRO,0
0617-AQNWT,0
9239-ZBZZV,1
3908-BLSYF,1
6583-QGCSI,1
2898-LSJGD,0
9375-MHRRS,1
2632-UCGVD,1
6693-DJWTY,0
7017-VFHAY,0
4023-RTIQM,0
4951-UKAAQ,1
8597-CWYHH,1
6231-WFGFH,0
5338-YHWYT,0
5692-FPTAH,1
2187-LZGPL,1
7599-FKVXZ,1
2690-DVRVK,0
4373-MAVJG,1
1336-EZFZY,0
1750-CSKKM,1
3468-DRVQJ,0
0936-NQLJU,0
9057-SIHCH,1
3091-FYHKI,1
4674-HGNUA,0
0621-HJWXJ,0
3672-YITQD,1
5469-CTCWN,1
3207-OYBWH,1
5993-JSUWV,0
8861-HGGKB,1
3096-JRDSO,1
3551-HUAZH,1
5214-CHIWJ,0
3707-GNWHM,1
7162-WPHPM,0
1493-AMTIE,1
0193-ESZXP,0
8937-RDTHP,1
6097-EQISJ,0
6497-TILVL,0
2080-CAZNM,1
4256-ZWTZI,0
4424-TKOPW,1
8930-XOTDP,1
6772-KSATR,1
6710-HSJRD,1
3936-QQFLL,0
5074-FBGHB,0
3716-LRGXK,0
6082-GLJIX,1
4529-CKBCL,1
5656-MJEFC,0
3884-HCSWG,1
0345-HKJVM,1
4683-WYDOU,1
0004-TLHLJ,1
4389-UEFCZ,0
9412-GHEEC,1
1140-UKVZG,0
7473-ZBDSN,0
5543-QDCRY,1
5003-OKNNK,0
9477-LGWQI,0
6032-IGALN,1
6891-JPYFF,1
8711-LOBKY,0
7740-BTPUX,0
5134-IKDAY,1
8261-GWDBQ,0
0096-FCPUF,0
2277-BKJKN,0
9755-JHNMN,0
9283-LZQOH,1
1723-HKXJQ,1
5055-BRMNE,1
2223-KAGMX,1
9710-NJERN,0
4737-AQCPU,0
1492-QGCLU,0
9351-HXDMR,0
5480-TBGPH,1
4795-WRNVT,0
2626-URJFX,1
3544-FBCAS,0
7758-XKCBS,1
9033-EOXWV,1
7407-SUJIZ,0
2530-FMFXO,0
2379-ENZGV,1
8035-PWSEV,1
4415-IJZTP,1
3178-CIFOT,0
7762-ONLJY,0
6235-VDHOM,1
2961-VNFKL,0
2856-NNASM,1
7924-GJZFI,1
2357-COQEK,1
5474-LAMUQ,0
3282-ZISZV,0
4114-QMKVN,0
4495-LHSSK,1
2812-SFXMJ,0
1583-IHQZE,1
4525-VZCZG,1
3604-WLABM,1
9696-RMYBA,1
9054-FOWNV,1
