customerID,BeginYear,BeginMonth,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,AllServicesCount,IsChurn,Type_One year,Type_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
1618-CFHME,0.9631483547582466,0.62889075692472,1,0.2775233350499549,-0.8758735161917117,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
4098-NAUKP,-1.6681370845600552,-0.21800744594732635,1,0.5810733720402873,1.6584718408927857,1,1,1,0.0,1.0,1.0,0.0,0.15715505838513322,0,False,False,False,True,False,True,False
7839-QRKXN,0.9631483547582466,1.1934895588394174,1,-1.654789471848504,-0.9322075499853051,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
5937-EORGB,0.43689126689458624,1.1934895588394174,1,0.9921668507071943,-0.30457368018019076,1,1,0,1.0,0.0,1.0,0.0,0.6662825083421218,0,False,False,False,True,False,True,False
4695-WJZUE,0.9631483547582466,1.1934895588394174,1,0.716369959955978,-0.859451333380587,1,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
4548-SDBKE,0.9631483547582466,-0.21800744594732635,1,0.6001536600796795,-0.7242542267001443,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
8087-LGYHQ,0.9631483547582466,-0.5003068469046751,1,0.9071728403499012,-0.570164748150636,0,0,0,0.0,0.0,1.0,0.0,0.6662825083421218,0,False,False,False,True,False,True,False
0836-SEYLU,0.9631483547582466,-0.7826062478620239,0,-0.9453496711110986,-0.7909722033854515,0,1,0,0.0,0.0,0.0,1.0,-0.3519723915718554,1,False,False,False,False,True,False,False
0733-VUNUW,-0.08936582096907413,0.9111901578820687,1,-0.4249781791276717,-0.30077690810965224,0,0,0,1.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,False,False,False,False
0769-MURVM,-1.6681370845600552,-1.3472050497767214,0,-0.0763292794987755,1.1515112809922587,0,1,1,1.0,1.0,1.0,1.0,1.6845374082560989,0,False,True,False,False,False,False,False
5542-NKVRU,-0.6156229088327345,0.3465913559673712,1,-1.6357091838091116,-0.5551606368357366,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,False,False,True
1120-BMWUB,0.43689126689458624,0.62889075692472,1,-0.48568818652573814,-0.5598722937425494,0,0,0,0.0,1.0,0.0,1.0,0.15715505838513322,1,False,False,False,False,True,False,False
5380-AFSSK,0.9631483547582466,-0.21800744594732635,1,0.9019691254300672,-0.7187420455615913,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,True,True,False
0508-OOLTO,0.9631483547582466,1.4757889597967662,1,0.1300847456546506,-0.8793500785695542,0,1,1,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,True,False,True,False
1989-PRJHP,-0.08936582096907413,0.3465913559673712,1,0.26364676193039666,-0.07507481900076884,1,1,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
0816-TSPHQ,0.9631483547582466,1.4757889597967662,0,-1.6357091838091116,-0.9212289319500128,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
1587-FKLZB,-1.6681370845600552,0.06429195501002241,1,1.0962411491038797,2.1792929060628685,1,1,1,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,True,False,False,True,False
0018-NYROU,0.9631483547582466,0.62889075692472,1,0.036417877097633666,-0.7806568768564581,0,1,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,True,False,True,False
6821-BUXUX,0.43689126689458624,0.62889075692472,1,0.9973705656270289,-0.3721607974599587,0,0,0,1.0,1.0,0.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
3714-JTVOV,-0.6156229088327345,0.06429195501002241,1,0.21681332765188843,0.5358166583005247,1,1,0,1.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,True,False,False,True,False
1073-XXCZD,-1.1418799966963948,0.06429195501002241,0,-1.4639865914545807,-0.2810611398879398,0,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,False,False,True
8058-INTPH,0.9631483547582466,0.9111901578820687,1,0.40761620804581167,-0.9050125982270498,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
9269-CQOOL,0.9631483547582466,0.06429195501002241,1,-0.4579350402866219,-0.8639342690783313,0,0,1,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,True,False,False,False,False
9381-NDKME,-0.08936582096907413,1.4757889597967662,1,-0.9453496711110986,-0.5145168779842484,1,1,0,0.0,0.0,1.0,0.0,-0.3519723915718554,1,False,False,True,False,False,False,False
2522-AHJXR,-1.1418799966963948,-1.3472050497767214,1,1.4414209054528864,2.0652525112212707,0,1,0,1.0,0.0,1.0,1.0,1.6845374082560989,0,False,False,False,False,False,True,False
6849-OYAMU,0.43689126689458624,-1.0649056488193727,0,1.1135868655033274,-0.07749926381689587,0,1,1,0.0,1.0,0.0,1.0,1.1754099582991104,1,True,False,False,False,False,True,False
2951-QOQTK,0.9631483547582466,0.62889075692472,0,0.44751135576454076,-0.7893711549219714,0,0,1,0.0,0.0,0.0,1.0,-0.3519723915718554,1,False,False,True,False,False,True,False
0679-IDSTG,0.9631483547582466,1.4757889597967662,1,0.04682530693730211,-0.9097699993756765,1,1,1,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
5774-QPLTF,-1.1418799966963948,1.4757889597967662,1,-1.6495857569286696,-0.5119323283217733,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
0420-BWTPW,0.9631483547582466,-1.3472050497767214,0,-1.4709248780143598,-0.8430062784485555,0,0,1,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,False
4514-GFCFI,0.43689126689458624,-0.21800744594732635,1,0.5845425153201766,-0.3238320059837659,1,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
2868-LLSKM,-1.6681370845600552,-0.21800744594732635,1,0.5463819392413921,1.6812524733160168,0,1,1,0.0,1.0,0.0,1.0,0.15715505838513322,0,True,False,False,False,False,True,False
2657-ALMWY,-0.08936582096907413,0.3465913559673712,0,0.5914808018799558,0.051087799921464665,1,1,0,0.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
3387-VATUS,0.9631483547582466,-0.21800744594732635,1,0.9349259865890172,-0.7297435357177904,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,False,True,False
0112-QAWRZ,0.43689126689458624,0.9111901578820687,1,0.794425683753492,-0.28172443139423875,0,1,1,0.0,0.0,1.0,0.0,0.15715505838513322,0,False,False,False,False,False,True,False
2968-SSGAA,0.9631483547582466,-1.6295044507340701,1,1.1344017251826641,-0.45646743512264054,0,0,0,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
3683-QKIUE,0.9631483547582466,-0.21800744594732635,1,-0.5932316282023131,-0.8096815982872622,0,0,0,0.0,0.0,0.0,1.0,-0.3519723915718554,1,False,False,False,False,False,False,False
4446-BZKHU,-1.6681370845600552,0.62889075692472,1,1.3061243175371953,1.9319537905760973,0,1,0,0.0,1.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
2925-MXLSX,-0.08936582096907413,0.3465913559673712,1,0.036417877097633666,-0.008860028975412416,0,0,0,0.0,1.0,1.0,0.0,0.6662825083421218,0,True,False,True,False,False,False,False
9185-TQCVP,0.43689126689458624,1.1934895588394174,1,0.5984190884397349,-0.42032948408980353,0,1,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
5399-ZIMKF,0.9631483547582466,0.62889075692472,1,0.234159044051336,-0.7659501031133479,0,0,0,0.0,1.0,0.0,0.0,-0.3519723915718554,0,False,False,False,True,False,True,False
6651-RLGGM,-1.6681370845600552,0.06429195501002241,0,-1.4431717317752437,-0.16887338683979705,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
0673-IGUQO,1.489405442621907,-1.6295044507340701,0,-1.6461166136487801,-0.9320931893807708,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
0135-NMXAP,0.43689126689458624,1.1934895588394174,1,0.7579996793146523,-0.4600354859841105,0,0,0,0.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,False,True,False
1038-ZAGBI,0.43689126689458624,0.9111901578820687,0,-1.6686660449680621,-0.8364191076273801,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,1,True,False,False,False,False,False,True
3178-FESZO,0.9631483547582466,1.1934895588394174,1,1.1222597237030512,-0.895589284413424,0,0,0,0.0,1.0,0.0,0.0,0.6662825083421218,1,False,False,True,False,False,True,False
2608-BHKFN,0.9631483547582466,-0.21800744594732635,1,0.07457845317641812,-0.8193565054308634,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,True,False,False,True,False
6599-CEBNN,-0.08936582096907413,-1.0649056488193727,1,0.2098750410921093,0.21334262563472142,0,0,0,0.0,1.0,0.0,0.0,-0.3519723915718554,1,False,False,True,False,False,True,False
2865-TCHJW,0.9631483547582466,0.06429195501002241,1,0.7389193912752601,-0.7830813216725852,1,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
5474-LAMUQ,0.43689126689458624,-1.3472050497767214,0,-1.6582586151283933,-0.697219379788237,0,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
5649-VUKMC,0.43689126689458624,1.4757889597967662,0,0.9574754179082993,-0.4313309742460026,0,0,0,0.0,0.0,1.0,0.0,0.6662825083421218,1,True,False,False,False,True,True,False
6614-VBEGU,0.43689126689458624,-1.3472050497767214,1,0.05376359349708123,-0.20311295183736486,0,1,0,0.0,1.0,0.0,0.0,0.6662825083421218,0,False,False,False,False,False,False,False
2155-AMQRX,-0.08936582096907413,0.9111901578820687,1,-0.45099675372684306,-0.2529284311725034,0,0,0,0.0,0.0,0.0,1.0,-0.3519723915718554,0,False,False,True,False,False,False,False
8672-OAUPW,-1.1418799966963948,1.1934895588394174,0,-0.6955713549590536,0.13662953211311685,0,0,1,0.0,0.0,0.0,1.0,-0.3519723915718554,0,True,False,True,False,False,False,False
9258-CNWAC,-1.6681370845600552,-1.0649056488193727,0,1.587124923208246,2.7943928536110247,0,1,1,1.0,1.0,1.0,1.0,2.1936648582130878,0,False,True,True,False,False,True,False
3452-SRFEG,-0.6156229088327345,-1.6295044507340701,1,0.23242447241139086,0.7603980134849719,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,False,False,True,False
8337-MSSXB,0.43689126689458624,0.62889075692472,1,0.6383142361584639,-0.40123126313257634,0,0,0,0.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
8276-MQBYC,-1.1418799966963948,0.3465913559673712,1,1.037265713345758,1.3061039462017179,1,0,0,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
9796-BPKIW,0.9631483547582466,-0.21800744594732635,1,0.07110930989652879,-0.6840450381458862,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,True,False,False,True,False
1716-LSAMB,-0.6156229088327345,-0.5003068469046751,0,-0.4596696119265668,0.22672281636523386,0,1,1,1.0,0.0,0.0,1.0,0.15715505838513322,0,False,True,False,False,False,False,False
7471-WNSUF,-1.1418799966963948,-1.3472050497767214,0,-1.5177583122928682,-0.25258534935890053,0,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,False,False,True
2632-IVXVF,-1.6681370845600552,-0.21800744594732635,0,1.5212112008903451,2.494539348522105,0,1,1,1.0,0.0,1.0,1.0,1.6845374082560989,0,False,True,True,False,False,True,False
4140-WJAWW,0.9631483547582466,-0.21800744594732635,0,-1.6669314733281173,-0.8920212335519541,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,True,False,False,False,True
5057-RKGLH,0.9631483547582466,-0.5003068469046751,0,-1.6495857569286696,-0.8540306407256615,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
3146-JTQHR,0.9631483547582466,-0.7826062478620239,0,-1.675604331527841,-0.8547854207155877,0,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,False,False,True
4987-GQWPO,0.43689126689458624,0.62889075692472,0,-1.4848014511339178,-0.7663389291687646,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,True,False,False,False,False
9313-CDOGY,-0.6156229088327345,1.4757889597967662,0,-1.675604331527841,-0.6133244403018787,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,True,False,False,True
5930-GBIWP,-1.6681370845600552,-0.5003068469046751,1,0.47179535872376743,1.5988442216886045,0,0,0,1.0,1.0,1.0,1.0,1.6845374082560989,0,False,True,True,False,False,False,False
6087-MVHJH,0.43689126689458624,0.06429195501002241,1,0.7129008166760887,-0.2909190239987961,0,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
2860-RANUS,0.43689126689458624,-0.5003068469046751,1,0.6209685197590163,-0.15121610949970204,1,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,True,False,False,True,False
2316-ESMLS,0.9631483547582466,-1.3472050497767214,0,-1.205535417102812,-0.7380003713651664,0,1,1,1.0,0.0,0.0,1.0,-0.3519723915718554,0,True,False,True,False,False,False,False
7905-TVXTA,0.9631483547582466,0.62889075692472,1,-0.12316271377728422,-0.7801308180756004,0,0,0,1.0,0.0,0.0,1.0,0.6662825083421218,0,False,False,False,True,False,False,False
9685-WKZGT,0.43689126689458624,1.1934895588394174,1,0.24456647389100444,-0.4671944598279574,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
8099-MZPUJ,-0.6156229088327345,-1.3472050497767214,0,1.5229457725302897,1.5487085326607697,0,1,1,1.0,1.0,1.0,1.0,2.1936648582130878,0,False,True,True,False,False,True,False
5709-LVOEQ,1.489405442621907,-1.3472050497767214,0,0.4492459274044854,-0.941447886831676,0,1,1,1.0,1.0,1.0,0.0,1.6845374082560989,0,False,True,False,False,True,False,False
3683-QKIUE,0.9631483547582466,-0.21800744594732635,1,-0.5932316282023131,-0.8096815982872622,0,0,0,0.0,0.0,0.0,1.0,-0.3519723915718554,1,False,False,False,False,False,False,False
5688-KZTSN,0.43689126689458624,0.06429195501002241,1,-1.661727758408283,-0.8096815982872622,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,True,False,False,True
3810-DVDQQ,-1.6681370845600552,-1.3472050497767214,1,1.7241560827638813,2.8593954212283172,0,1,1,1.0,1.0,1.0,1.0,2.1936648582130878,0,False,True,False,False,False,True,False
2990-HWIML,0.9631483547582466,0.06429195501002241,1,0.7493268211149284,-0.6791961485136323,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
6551-GNYDG,0.43689126689458624,1.4757889597967662,1,0.45098049904443055,-0.4141082672031379,0,1,1,0.0,0.0,0.0,0.0,-0.3519723915718554,0,False,False,False,False,False,True,False
3327-YBAKM,-1.6681370845600552,0.9111901578820687,1,1.0060434238267526,1.9470036461328102,0,1,0,1.0,0.0,0.0,1.0,1.1754099582991104,0,True,False,False,False,True,True,False
2817-NTQDO,0.43689126689458624,0.62889075692472,1,-0.7753616503965125,-0.6683547632037812,0,0,0,1.0,0.0,0.0,1.0,0.15715505838513322,1,False,False,True,False,False,False,False
2133-TSRRM,-0.08936582096907413,-0.7826062478620239,1,1.2991860309774161,0.7458742167091166,0,0,1,1.0,1.0,1.0,0.0,1.6845374082560989,0,False,False,False,False,False,True,False
6961-MJKBO,-0.6156229088327345,-1.0649056488193727,0,-1.6461166136487801,-0.5100796865283177,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,False,False,True
2077-MPJQO,0.9631483547582466,0.06429195501002241,1,0.26017761865050737,-0.6976082058436537,1,1,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,True,False,True,False
4803-LBYPN,-0.08936582096907413,-0.7826062478620239,0,-1.633974612169167,-0.6505602531382448,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
7037-MTYVW,-0.6156229088327345,1.4757889597967662,1,0.6070919466394586,0.5667397657665979,0,1,1,1.0,0.0,1.0,1.0,1.6845374082560989,0,False,True,False,False,False,False,False
8000-REIQB,0.9631483547582466,0.9111901578820687,1,0.07110930989652879,-0.9094497896829805,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
0285-INHLN,-0.08936582096907413,1.1934895588394174,1,-0.45620046864667724,-0.250572602719097,0,1,1,1.0,1.0,0.0,0.0,0.15715505838513322,0,False,False,True,False,False,False,False
8718-PTMEZ,0.43689126689458624,1.4757889597967662,1,-1.278387425980492,-0.7826010071335412,0,0,0,0.0,1.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,False,False
2908-WGAXL,-1.1418799966963948,-0.21800744594732635,1,-1.490005166053752,-0.26951071882997607,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
8680-CGLTP,-0.08936582096907413,0.62889075692472,1,-0.31743473745109674,-0.1655340571873957,0,0,0,1.0,1.0,0.0,1.0,0.6662825083421218,0,True,False,False,True,False,False,False
9282-IZGQK,0.9631483547582466,1.1934895588394174,1,0.5932153735199004,-0.902565281290016,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
3717-OFRTN,1.489405442621907,-1.6295044507340701,0,-1.6704006166080068,-0.9324133990734668,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,False,False,True
1307-TVUFB,-0.6156229088327345,0.3465913559673712,1,0.3972087782061427,0.588285303660859,1,0,0,0.0,1.0,0.0,0.0,-0.3519723915718554,0,False,False,False,False,False,True,False
4808-YNLEU,-0.08936582096907413,-1.0649056488193727,1,-0.19948386593485334,0.07199291843033359,0,1,0,1.0,0.0,0.0,0.0,0.15715505838513322,0,True,False,False,False,False,False,False
0529-ONKER,0.43689126689458624,0.9111901578820687,0,0.2688504768502311,-0.4169215380746815,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
2207-RYYRL,-1.1418799966963948,0.9111901578820687,0,-1.5038817391733101,-0.33256915617018606,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
1015-OWJKI,1.489405442621907,-1.6295044507340701,0,-1.6946846195672334,-0.9327336087661628,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
1352-HNSAW,-1.6681370845600552,-1.3472050497767214,1,1.6547732171660912,2.818911767223177,0,1,1,1.0,1.0,1.0,1.0,2.1936648582130878,0,False,True,False,False,False,True,False
8280-MQRQN,0.9631483547582466,1.4757889597967662,1,-0.6053736296819262,-0.9183699168366554,0,0,0,0.0,0.0,1.0,0.0,-0.3519723915718554,1,False,False,False,False,True,False,False
3779-OSWCF,-1.6681370845600552,-1.0649056488193727,0,0.8776851224708405,2.0347411019315205,0,1,0,1.0,1.0,1.0,1.0,2.1936648582130878,0,False,True,True,False,False,False,False
8565-CLBZW,-0.08936582096907413,1.4757889597967662,1,0.7614688225945415,0.048937820556220014,0,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,False,True,True,False
5577-OTWWW,0.43689126689458624,0.62889075692472,0,-1.6704006166080068,-0.8054502559194933,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,False,False,True
4829-AUOAX,-1.1418799966963948,1.4757889597967662,0,0.9765557059476915,1.071070031762836,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,False,True,False
6097-EQISJ,-1.6681370845600552,-0.7826062478620239,1,1.1985808758606205,2.084602325508473,0,1,1,0.0,1.0,1.0,0.0,1.1754099582991104,1,True,False,True,False,False,True,False
4208-UFFGW,0.9631483547582466,0.3465913559673712,0,-0.7961765100758494,-0.9024966649272953,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,False,True,False,False
2719-BDAQO,0.43689126689458624,-0.21800744594732635,0,0.9002345537901221,-0.19780661978697353,0,0,0,1.0,0.0,0.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
4184-TJFAN,0.9631483547582466,0.3465913559673712,1,0.7076971017562542,-0.8162230248666237,1,1,1,1.0,0.0,0.0,1.0,0.6662825083421218,1,False,False,False,False,True,True,False
0491-KAPQG,0.43689126689458624,-0.5003068469046751,1,0.20120218289238553,-0.22843238968125756,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,True,False,True,False
0420-HLGXF,-0.6156229088327345,1.1934895588394174,1,1.1049140073036035,0.904789712769972,1,0,0,0.0,0.0,1.0,0.0,0.6662825083421218,0,False,False,False,True,False,True,False
7055-VKGDA,-1.1418799966963948,-0.5003068469046751,1,1.3009206026173612,1.6400826556836707,0,0,0,1.0,1.0,0.0,1.0,1.6845374082560989,1,True,False,True,False,False,True,False
8571-ZCMCX,-0.6156229088327345,-1.0649056488193727,1,-0.27407044645247786,0.32505006414382026,0,1,1,1.0,1.0,1.0,0.0,1.1754099582991104,0,False,True,True,False,False,False,False
7595-EHCDL,-0.08936582096907413,-0.21800744594732635,0,-0.600169914762092,-0.18508972056276002,0,1,1,0.0,0.0,1.0,0.0,0.15715505838513322,0,False,False,True,False,False,False,False
8124-NZVGJ,0.9631483547582466,0.3465913559673712,1,-0.6470033490406004,-0.8245256047558135,0,0,0,0.0,0.0,0.0,1.0,0.15715505838513322,0,True,False,False,False,True,False,False
0394-YONDK,-1.6681370845600552,-0.7826062478620239,0,-1.4830668794939732,-0.12255734200340784,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
6510-UPNKS,0.43689126689458624,-1.0649056488193727,0,-1.4952088809735864,-0.659960694830964,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,True,False,False,False,True
4931-TRZWN,0.9631483547582466,-1.6295044507340701,1,0.14049217549431905,-0.5188397088356447,0,0,0,1.0,0.0,0.0,0.0,0.6662825083421218,0,False,False,False,True,False,False,False
4697-LUPSU,0.9631483547582466,1.4757889597967662,0,-1.654789471848504,-0.9255517628014092,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
8510-AWCXC,0.43689126689458624,1.1934895588394174,1,1.1413400117424433,-0.3430674596664343,1,0,0,1.0,0.0,0.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
9229-RQABD,0.43689126689458624,0.3465913559673712,0,-1.5316348854124262,-0.7472635803324442,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
0324-BRPCJ,-1.6681370845600552,-0.5003068469046751,1,1.1205251520631065,2.192787457397915,1,1,0,0.0,1.0,0.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
4692-NNQRU,0.43689126689458624,-0.5003068469046751,0,0.39200506328630874,-0.14437734534855123,0,1,0,0.0,0.0,1.0,1.0,0.15715505838513322,0,True,False,False,True,False,True,False
1268-ASBGA,0.43689126689458624,0.62889075692472,1,0.6053573749995135,-0.31239594553033645,1,1,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,True,False,False,True,False
1777-JYQPJ,0.9631483547582466,1.4757889597967662,0,-1.512554597373034,-0.9238592258543016,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,False
6653-CBBOM,0.9631483547582466,1.1934895588394174,1,0.08325131137614189,-0.9092896848366325,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
3620-MWJNE,0.9631483547582466,1.4757889597967662,1,-0.4666078984863457,-0.9015131637283005,0,0,0,1.0,0.0,0.0,1.0,0.15715505838513322,0,False,False,False,False,True,False,False
7851-WZEKY,0.9631483547582466,0.62889075692472,1,0.9453334164286862,-0.8513774747004658,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
5832-TRLPB,-0.08936582096907413,0.62889075692472,1,0.2584430470105622,0.08500715522633641,0,0,0,0.0,0.0,1.0,1.0,1.1754099582991104,0,True,False,False,False,False,False,False
7799-LGRDP,-0.6156229088327345,0.06429195501002241,1,-1.4639865914545807,-0.39791480560108183,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
6425-JWTDV,-0.6156229088327345,-1.3472050497767214,0,-1.6877463330074542,-0.5502888750825756,0,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
8976-OQHGT,0.9631483547582466,-0.21800744594732635,0,-0.39549046124861076,-0.8339031743276256,0,1,1,0.0,1.0,0.0,1.0,0.15715505838513322,1,False,False,False,False,True,False,False
2984-AFWNC,0.9631483547582466,1.1934895588394174,0,0.9540062746284099,-0.8073486419547624,0,0,0,0.0,1.0,0.0,0.0,0.6662825083421218,0,False,False,False,True,False,True,False
7695-PKLCZ,-1.6681370845600552,-0.21800744594732635,0,-1.6443820420088353,-0.2896381852280119,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
4526-EXKKN,-0.6156229088327345,0.9111901578820687,1,-1.5021471675333653,-0.49592184368697206,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
5349-AZPEW,0.9631483547582466,0.62889075692472,0,-1.4865360227738627,-0.8840388633554602,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,False
8111-BKVDS,0.9631483547582466,-0.7826062478620239,0,-0.9436150994711537,-0.7359190083626422,0,0,0,1.0,1.0,1.0,0.0,0.15715505838513322,0,False,False,False,False,False,False,False
9593-CVZKR,-1.1418799966963948,-0.21800744594732635,1,-1.5073508824531996,-0.30750131165626876,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
4366-CTOUZ,-1.1418799966963948,1.4757889597967662,1,1.1205251520631065,1.3633528648315854,0,0,0,0.0,1.0,0.0,1.0,1.1754099582991104,0,False,True,False,False,True,True,False
8695-ARGXZ,-0.08936582096907413,-0.7826062478620239,1,0.2653813335703413,0.1680329541182341,1,1,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,True,False,True,False
5231-FIQPA,-0.6156229088327345,0.62889075692472,1,-1.6669314733281173,-0.5707136790524006,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
1591-MQJTP,-1.1418799966963948,1.1934895588394174,1,0.8932962672303435,1.2721845908968459,1,1,0,1.0,0.0,1.0,0.0,0.6662825083421218,0,True,False,False,False,False,True,False
1725-MIMXW,0.9631483547582466,1.4757889597967662,1,-1.6808080464476751,-0.932550631798908,0,0,1,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
