customerID,BeginYear,BeginMonth,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,AllServicesCount,IsChurn
4355-HBJHH,-1.6681370845600552,-0.7826062478620239,2.0,1,2.0,0.4093507796857563,1.4799778093356588,0,1,1,0.0,1.0,0.0,1.0,0.0,1.1754099582991104,1
1622-HSHSF,1.489405442621907,-1.6295044507340701,0.0,1,3.0,-1.6773389031677859,-0.9325048875570943,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
2485-ITVKB,0.9631483547582466,0.62889075692472,0.0,1,2.0,-1.1378871231449665,-0.9099987205847451,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
1427-VERSM,-1.1418799966963948,-0.21800744594732635,0.0,1,2.0,1.0684880028647636,1.6520219027970513,0,1,0,1.0,0.0,0.0,1.0,1.0,1.1754099582991104,0
1744-JHKYS,-0.08936582096907413,-0.7826062478620239,0.0,0,2.0,-1.4986780242534758,-0.5845513122010502,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
9600-NAXZN,-0.6156229088327345,-0.21800744594732635,0.0,1,2.0,1.1621548714217806,1.1298513824934633,0,0,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,1
7278-CKDNC,0.43689126689458624,-1.3472050497767214,0.0,1,2.0,0.4371039259248723,0.013897731326912056,1,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554,0
3870-MQAMG,-1.1418799966963948,-0.5003068469046751,1.0,0,2.0,1.4726431949718917,1.754328899613431,0,1,0,1.0,0.0,1.0,1.0,1.0,1.6845374082560989,1
1891-UAWWU,0.43689126689458624,-0.7826062478620239,0.0,0,2.0,0.794425683753492,-0.048977729046042896,1,1,0,1.0,0.0,0.0,1.0,0.0,0.15715505838513322,1
8439-LTUGF,0.9631483547582466,-0.7826062478620239,0.0,1,1.0,-1.661727758408283,-0.8505998225896326,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
7696-CFTAT,-0.08936582096907413,-1.6295044507340701,2.0,0,0.0,-1.6686660449680621,-0.6092989470222716,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
8544-GOQSH,0.43689126689458624,1.4757889597967662,0.0,1,1.0,0.4214927811653694,-0.4326346851376936,0,0,0,1.0,0.0,1.0,0.0,1.0,0.15715505838513322,0
0078-XZMHT,-1.6681370845600552,-1.3472050497767214,2.0,1,0.0,0.5984190884397349,1.9478499146063641,0,1,0,0.0,0.0,1.0,1.0,1.0,1.6845374082560989,0
2034-CGRHZ,-0.08936582096907413,1.1934895588394174,0.0,1,1.0,1.215926592260068,0.20064859853141473,1,0,0,1.0,0.0,1.0,1.0,0.0,1.1754099582991104,1
1031-IIDEO,0.9631483547582466,0.9111901578820687,0.0,1,2.0,0.10233159941553412,-0.909038091506657,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
5325-UWTWJ,-0.08936582096907413,0.06429195501002241,0.0,1,1.0,0.7857528255537682,0.3987440377057195,0,1,0,1.0,1.0,1.0,0.0,1.0,0.6662825083421218,0
0851-DFJKB,0.43689126689458624,1.1934895588394174,0.0,0,2.0,-0.3104964508913176,-0.504521761147951,0,0,0,0.0,1.0,0.0,1.0,1.0,0.6662825083421218,0
1621-YNCJH,-0.08936582096907413,-1.3472050497767214,2.0,1,1.0,1.3234700339366428,0.8125693212735171,0,1,0,1.0,1.0,1.0,1.0,1.0,1.6845374082560989,0
9944-HKVVB,0.9631483547582466,0.62889075692472,0.0,1,2.0,0.943598844788741,-0.8008300874963077,0,0,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,1
3688-FTHLT,0.43689126689458624,0.9111901578820687,0.0,1,0.0,-0.1682615764158478,-0.4533339545584009,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.3519723915718554,0
0330-IVZHA,0.9631483547582466,0.06429195501002241,0.0,0,2.0,0.07110930989652879,-0.7904232724836868,0,1,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
0461-CVKMU,-0.08936582096907413,1.1934895588394174,0.0,0,2.0,0.5515856541612262,-0.07219293176650465,0,1,1,1.0,0.0,1.0,1.0,1.0,0.6662825083421218,1
3850-OKINF,-1.6681370845600552,-1.0649056488193727,1.0,1,2.0,-0.05898356309932794,1.205123532397936,0,1,1,0.0,1.0,0.0,0.0,0.0,0.15715505838513322,0
9058-CBREO,0.9631483547582466,1.4757889597967662,0.0,0,3.0,-0.6019044864020369,-0.9183241725948418,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
3724-BSCVH,0.9631483547582466,-0.7826062478620239,1.0,0,3.0,-1.6461166136487801,-0.8305638446752241,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
9537-JALFH,-1.6681370845600552,-0.5003068469046751,2.0,0,0.0,-1.6651969016881725,-0.3208357581449674,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
6874-SGLHU,-0.08936582096907413,0.3465913559673712,1.0,1,0.0,1.0095125671066418,0.4406228910861782,0,0,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,0
9314-IJWSQ,0.43689126689458624,1.4757889597967662,0.0,1,2.0,0.5862770869601213,-0.3907329596363281,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,0
7343-EOBEU,0.9631483547582466,1.1934895588394174,0.0,1,3.0,-1.5368386003322605,-0.9007126394965604,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
6904-JLBGY,-1.6681370845600552,-1.3472050497767214,2.0,1,1.0,1.7154832245641576,2.917650713178087,1,0,0,1.0,1.0,1.0,1.0,1.0,2.1936648582130878,0
8931-GJJIQ,0.9631483547582466,-1.6295044507340701,0.0,1,2.0,0.5342399377617786,-0.5739843923420814,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
3244-DCJWY,0.9631483547582466,0.9111901578820687,0.0,1,2.0,0.08151673973619723,-0.9093125569575393,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
5482-PLVPE,0.9631483547582466,1.1934895588394174,0.0,0,2.0,-1.510820025733089,-0.9223039216326352,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.3702272914858324,1
9200-NLNPD,-1.1418799966963948,-0.21800744594732635,1.0,1,0.0,-0.48048447160590396,0.41249018237074175,0,1,0,0.0,0.0,0.0,1.0,1.0,0.6662825083421218,0
2430-RRYUW,-1.6681370845600552,0.3465913559673712,1.0,1,3.0,-0.4544658970067326,0.6439103017063397,0,0,0,0.0,1.0,1.0,0.0,0.0,0.15715505838513322,0
4318-RAJVY,0.9631483547582466,-0.7826062478620239,1.0,1,3.0,-1.6686660449680621,-0.8507599274359806,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
3181-MIZBN,0.43689126689458624,0.9111901578820687,0.0,0,2.0,-1.6704006166080068,-0.7980854329874846,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
3452-FLHYD,0.43689126689458624,-1.6295044507340701,1.0,1,0.0,-1.6287708972493324,-0.7149452734910526,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
6857-TKDJV,-1.6681370845600552,0.06429195501002241,2.0,0,0.0,-1.5004125958934207,-0.20018532036128686,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
0129-KPTWJ,-1.6681370845600552,-1.3472050497767214,0.0,1,2.0,0.9279877000292386,2.145076213186208,0,1,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218,0
3891-PUQOD,0.9631483547582466,1.4757889597967662,0.0,0,2.0,-0.3018235926915938,-0.9143672956779552,0,0,1,0.0,0.0,0.0,1.0,0.0,0.15715505838513322,1
2868-MZAGQ,0.9631483547582466,0.9111901578820687,0.0,1,2.0,0.3937396349262534,-0.9051955751943047,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
7614-QVWQL,-1.1418799966963948,0.62889075692472,1.0,1,0.0,-0.558540195403418,0.22102765825942608,0,1,1,0.0,0.0,1.0,0.0,0.0,0.15715505838513322,1
9881-VCZEP,0.43689126689458624,-1.6295044507340701,0.0,0,2.0,-0.47874989996595907,-0.31337944672933143,0,1,0,0.0,0.0,1.0,0.0,0.0,-0.3519723915718554,0
6599-GZWCM,0.9631483547582466,-1.6295044507340701,1.0,1,3.0,0.234159044051336,-0.49944415030662836,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554,0
4607-CHPCA,-0.08936582096907413,0.62889075692472,1.0,1,2.0,0.7805491106339343,0.055136165321978646,0,1,1,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
0667-NSRGI,-0.6156229088327345,-1.3472050497767214,1.0,1,3.0,0.05723273677697055,0.6301412849204107,0,1,0,0.0,0.0,0.0,1.0,1.0,0.6662825083421218,0
2979-SXESE,0.43689126689458624,0.06429195501002241,0.0,0,2.0,0.9193148418295148,-0.20624643240160448,0,1,1,1.0,1.0,0.0,1.0,0.0,0.6662825083421218,1
6047-YHPVI,0.9631483547582466,-0.21800744594732635,0.0,1,2.0,0.06243645169680501,-0.7964843845240045,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
5480-TBGPH,0.43689126689458624,-1.6295044507340701,0.0,1,1.0,1.0893028625441006,0.17075473650615022,0,1,0,1.0,0.0,1.0,1.0,0.0,1.1754099582991104,1
4607-CHPCA,-0.08936582096907413,0.62889075692472,1.0,1,2.0,0.7805491106339343,0.055136165321978646,0,1,1,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
7137-RYLPP,-0.6156229088327345,1.4757889597967662,0.0,1,2.0,0.6174993764791271,0.5091706374440341,1,1,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
5013-SBUIH,-1.1418799966963948,1.1934895588394174,2.0,1,2.0,1.4483591920126655,1.5978835926105162,0,0,0,1.0,1.0,1.0,0.0,1.0,1.6845374082560989,1
8854-CCVSQ,0.43689126689458624,-0.7826062478620239,0.0,1,2.0,0.44230764084470675,-0.2772872399383081,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554,1
7137-RYLPP,-0.6156229088327345,1.4757889597967662,0.0,1,2.0,0.6174993764791271,0.5091706374440341,1,1,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
0396-HUJBP,0.9631483547582466,1.4757889597967662,0.0,0,3.0,-1.6860117613675096,-0.9211374434663854,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
7580-UGXNC,0.9631483547582466,0.62889075692472,0.0,0,3.0,-0.4527313253667877,-0.8937823868617821,1,0,0,0.0,1.0,1.0,0.0,0.0,0.15715505838513322,1
9306-CPCBC,0.9631483547582466,0.62889075692472,0.0,1,2.0,0.22028247093177775,-0.8452477462974276,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
7005-CYUIL,-1.6681370845600552,-1.0649056488193727,2.0,1,2.0,1.0927720058239905,2.3376137269801456,1,1,0,1.0,1.0,1.0,1.0,1.0,1.6845374082560989,0
6211-WWLTF,-1.6681370845600552,1.1934895588394174,2.0,0,1.0,1.1031794356636588,1.9543455969439114,0,1,0,1.0,1.0,0.0,1.0,0.0,1.1754099582991104,0
6437-UKHMV,0.9631483547582466,-1.0649056488193727,0.0,1,2.0,0.4093507796857563,-0.6733637576823832,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
0707-HOVVN,-1.6681370845600552,-0.7826062478620239,2.0,1,0.0,0.26364676193039666,1.4430393340710816,1,0,0,0.0,0.0,1.0,1.0,1.0,1.1754099582991104,0
8384-FZBJK,-1.1418799966963948,-0.5003068469046751,0.0,1,2.0,1.1344017251826641,1.6255817310287224,0,1,1,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,0
2676-SSLTO,-0.6156229088327345,-1.6295044507340701,2.0,1,0.0,-0.060718134739272595,0.5219104087891545,0,0,0,0.0,0.0,0.0,0.0,1.0,0.15715505838513322,0
0117-LFRMW,-0.6156229088327345,0.62889075692472,0.0,0,0.0,-0.9609608158706013,-0.2787053114345334,0,1,1,0.0,1.0,1.0,1.0,0.0,0.15715505838513322,1
5566-SOEZD,-0.08936582096907413,1.1934895588394174,1.0,1,1.0,0.44230764084470675,0.06938549664695176,0,1,1,1.0,1.0,1.0,0.0,0.0,0.15715505838513322,0
7663-CUXZB,-1.1418799966963948,-1.0649056488193727,2.0,0,2.0,1.5905940664881353,2.059946179170879,0,1,0,1.0,1.0,1.0,1.0,1.0,2.1936648582130878,0
7663-RGWBC,0.9631483547582466,0.9111901578820687,0.0,1,3.0,-0.8239296563149656,-0.9212518040709197,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
9351-LZYGF,-0.6156229088327345,0.3465913559673712,0.0,1,1.0,-0.05204527653954881,0.3063635413629166,0,1,0,0.0,1.0,1.0,0.0,1.0,0.6662825083421218,0
1329-VHWNP,0.9631483547582466,0.06429195501002241,0.0,0,0.0,-1.4865360227738627,-0.8545566995065191,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
7682-AZNDK,-0.08936582096907413,-0.7826062478620239,0.0,1,2.0,0.7614688225945415,0.4728497094439422,0,1,1,1.0,0.0,1.0,1.0,0.0,0.6662825083421218,0
8705-DWKTI,-1.1418799966963948,0.9111901578820687,0.0,1,1.0,0.5515856541612262,1.0399182030876941,0,0,0,1.0,0.0,0.0,1.0,0.0,0.15715505838513322,0
6166-ILMNY,0.9631483547582466,0.9111901578820687,0.0,0,0.0,0.06417102333674968,-0.875324585289947,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
2675-DHUTR,-1.1418799966963948,-0.7826062478620239,0.0,1,2.0,1.0754262894245428,1.7028894996939055,1,1,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,0
6131-JLWZM,0.9631483547582466,-1.6295044507340701,0.0,1,3.0,-1.6513203285686144,-0.8154682448766973,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
6653-CBBOM,0.9631483547582466,1.1934895588394174,0.0,1,2.0,0.08325131137614189,-0.9092896848366325,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
3550-SAHFP,-0.08936582096907413,-1.6295044507340701,0.0,1,2.0,0.5359745094017232,0.32010968602793866,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
8519-IMDHU,0.43689126689458624,0.62889075692472,0.0,1,0.0,0.6140302331992372,-0.325936241107197,1,1,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
2189-UXTKY,0.43689126689458624,-1.3472050497767214,0.0,1,2.0,0.39200506328630874,-0.1442401126231101,0,1,0,0.0,1.0,0.0,0.0,1.0,1.1754099582991104,1
4544-RXFMG,0.9631483547582466,-0.21800744594732635,1.0,1,3.0,-0.8482136592741921,-0.7834015313652812,0,1,1,0.0,0.0,0.0,0.0,0.0,-0.861099841528844,0
9944-HKVVB,0.9631483547582466,0.62889075692472,0.0,1,2.0,0.943598844788741,-0.8008300874963077,0,0,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,1
3419-SNJJD,-1.6681370845600552,0.3465913559673712,0.0,0,0.0,1.2957168876975267,2.1629393396144643,1,1,0,1.0,1.0,0.0,1.0,0.0,1.1754099582991104,1
8182-BJDSI,-0.08936582096907413,0.06429195501002241,0.0,1,2.0,0.7649379658744314,0.2595900541083902,0,0,0,1.0,0.0,1.0,0.0,0.0,0.15715505838513322,1
9840-DVNDC,0.9631483547582466,-0.7826062478620239,0.0,1,1.0,0.4371039259248723,-0.7296291751132561,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
2900-PHPLN,-1.6681370845600552,-0.7826062478620239,2.0,1,1.0,-1.6773389031677859,-0.2726441993942158,1,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
3021-VLNRJ,-1.1418799966963948,1.4757889597967662,1.0,1,1.0,0.10059702777558946,0.6496054598121477,0,0,1,0.0,1.0,0.0,1.0,1.0,1.1754099582991104,0
2251-PYLPB,-1.6681370845600552,-1.3472050497767214,2.0,0,1.0,0.4041470647659218,1.716704260721648,0,1,0,0.0,1.0,1.0,1.0,1.0,1.6845374082560989,0
8473-VUVJN,0.9631483547582466,0.62889075692472,0.0,1,2.0,0.19946761125244086,-0.9077572527358729,1,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
2511-ALLCS,-0.08936582096907413,-1.0649056488193727,2.0,0,0.0,-1.512554597373034,-0.5656131960901711,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
3948-FVVRP,0.9631483547582466,-0.5003068469046751,0.0,0,3.0,-0.4544658970067326,-0.7343179598991622,0,1,1,0.0,0.0,1.0,0.0,1.0,0.15715505838513322,0
5882-CMAZQ,0.9631483547582466,0.62889075692472,0.0,0,2.0,-1.1673748410240274,-0.8666331793453407,0,1,1,0.0,0.0,1.0,0.0,1.0,-0.3519723915718554,0
6258-PVZWJ,-1.6681370845600552,-0.21800744594732635,2.0,1,1.0,0.794425683753492,1.9417430583242326,0,1,0,0.0,1.0,1.0,1.0,1.0,2.1936648582130878,0
8510-AWCXC,0.43689126689458624,1.1934895588394174,0.0,1,2.0,1.1413400117424433,-0.3430674596664343,1,0,0,1.0,1.0,0.0,0.0,0.0,0.6662825083421218,1
2018-QKYGT,1.489405442621907,-1.6295044507340701,0.0,1,2.0,0.4561842139642645,-0.9043721788416579,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,0
0897-FEGMU,0.43689126689458624,1.1934895588394174,0.0,1,2.0,1.0962411491038797,-0.45795412298158633,0,1,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218,1
1626-ERCMM,0.43689126689458624,-1.3472050497767214,0.0,1,2.0,0.9245185567493488,-0.07246739721738692,1,1,0,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
8774-GSBUN,-1.6681370845600552,-1.3472050497767214,2.0,0,3.0,-1.4743940212942492,-0.11937811719735454,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
3009-JWMPU,-1.6681370845600552,1.1934895588394174,1.0,1,2.0,1.000839708906918,1.8605699012257904,0,0,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218,1
6061-PQHMK,0.43689126689458624,-1.6295044507340701,1.0,0,1.0,-1.6651969016881725,-0.700147011264315,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
1689-MRZQR,-0.08936582096907413,-1.3472050497767214,0.0,0,2.0,0.36078277376730294,0.2315717059974881,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
3646-ITDGM,-1.1418799966963948,-0.21800744594732635,2.0,0,0.0,-1.6721351882479514,-0.46026420719317906,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
8785-EPNCG,0.9631483547582466,-1.3472050497767214,0.0,0,1.0,-1.5524497450917634,-0.8292830059044402,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,1
8040-MNRTF,1.489405442621907,-1.6295044507340701,0.0,0,3.0,0.1110044576152579,-0.9089237309021228,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,0
8741-LQOBK,-0.6156229088327345,-0.7826062478620239,0.0,0,0.0,-1.1396216947849114,-0.20027680884491433,0,1,1,0.0,1.0,1.0,0.0,0.0,-0.3519723915718554,0
3890-RTCMS,0.43689126689458624,0.9111901578820687,0.0,1,3.0,-0.6400650624808213,-0.5759513947400713,0,0,0,0.0,0.0,0.0,0.0,1.0,-0.3519723915718554,0
9057-SIHCH,0.9631483547582466,0.06429195501002241,0.0,1,2.0,0.9956359939870837,-0.8079204449774339,0,0,0,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
4585-HETAI,0.9631483547582466,0.62889075692472,0.0,1,2.0,0.20293675453233018,-0.7925732518489317,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.3519723915718554,1
0362-ZBZWJ,-0.08936582096907413,-1.6295044507340701,0.0,1,2.0,0.589746230240011,0.4616194980786745,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
2176-LVPNX,-1.6681370845600552,-1.0649056488193727,2.0,0,3.0,0.7614688225945415,1.9374430995937433,1,0,0,0.0,1.0,1.0,1.0,1.0,2.1936648582130878,0
1894-IGFSG,-0.08936582096907413,1.4757889597967662,0.0,0,2.0,0.7406539629152047,-0.06871636938866214,0,0,0,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
8079-XRJRS,-1.6681370845600552,0.06429195501002241,1.0,0,2.0,0.7579996793146523,1.697811888852583,0,1,0,1.0,1.0,1.0,1.0,0.0,0.6662825083421218,1
9848-JQJTX,-1.6681370845600552,-1.3472050497767214,2.0,1,0.0,1.1448091550223332,2.4706379821744373,0,0,0,1.0,0.0,1.0,1.0,0.0,1.1754099582991104,0
7384-GHBPI,0.9631483547582466,0.3465913559673712,0.0,1,2.0,-1.136152551505022,-0.8958180056224926,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
2718-YSKCS,-1.6681370845600552,-1.0649056488193727,2.0,1,0.0,-1.675604331527841,-0.3067694037872492,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
6275-YDUVO,0.9631483547582466,0.3465913559673712,0.0,1,3.0,0.6348450928785746,-0.8597029267105624,0,0,0,1.0,0.0,0.0,1.0,0.0,0.15715505838513322,1
7903-CMPEY,0.9631483547582466,0.9111901578820687,0.0,1,2.0,0.43016563936509317,-0.9047152606552608,1,1,0,1.0,1.0,0.0,0.0,0.0,-0.3519723915718554,1
4695-VADHF,0.43689126689458624,0.06429195501002241,0.0,0,2.0,-0.3625336000896603,-0.4881910668204538,0,1,1,0.0,0.0,0.0,1.0,0.0,0.15715505838513322,1
0032-PGELS,0.9631483547582466,0.9111901578820687,0.0,0,0.0,-1.297467714019884,-0.9274958930784921,0,1,1,0.0,1.0,0.0,0.0,0.0,-0.861099841528844,1
4132-POCZS,-1.1418799966963948,0.9111901578820687,0.0,1,2.0,-0.9713682457102699,-0.017002504018254153,0,1,0,0.0,1.0,0.0,0.0,0.0,-0.3519723915718554,0
4704-ERYFC,0.43689126689458624,-1.0649056488193727,0.0,1,2.0,0.04682530693730211,-0.23058236904650234,0,1,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
3068-OMWZA,0.9631483547582466,0.62889075692472,0.0,1,2.0,0.7250428181557018,-0.9008270001010947,1,0,0,1.0,0.0,0.0,1.0,0.0,0.15715505838513322,1
4559-UWIHT,0.43689126689458624,1.4757889597967662,0.0,1,2.0,0.511690506442497,-0.3993786213391208,0,1,0,1.0,0.0,1.0,1.0,0.0,0.15715505838513322,0
0643-OKLRP,-1.1418799966963948,1.4757889597967662,0.0,0,2.0,0.43190021100503784,0.8086581885984442,1,1,0,1.0,1.0,0.0,0.0,0.0,-0.3519723915718554,1
9300-AGZNL,0.9631483547582466,1.4757889597967662,0.0,1,2.0,0.9054382687099566,-0.8984482995267814,1,0,0,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
4187-CINZD,-0.6156229088327345,-1.3472050497767214,1.0,0,1.0,0.9488025597085754,1.0823688594908243,1,0,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218,1
1456-TWCGB,0.9631483547582466,0.9111901578820687,0.0,0,3.0,-0.6470033490406004,-0.8460940147709813,0,0,0,0.0,0.0,1.0,0.0,0.0,-0.3519723915718554,0
4512-ZUIYL,0.9631483547582466,0.9111901578820687,0.0,0,0.0,0.07284388153647345,-0.871436324735781,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
7140-ADSMJ,0.9631483547582466,-0.21800744594732635,0.0,1,1.0,-1.6461166136487801,-0.8672049823680121,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
1228-ZLNBX,0.43689126689458624,-0.5003068469046751,0.0,0,3.0,0.25670847537061753,-0.22294308066361146,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,0
0325-XBFAC,0.9631483547582466,-0.5003068469046751,0.0,1,2.0,0.9297222716691832,-0.6028032646847237,0,0,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218,1
4039-PIMHX,-0.6156229088327345,-1.6295044507340701,2.0,0,3.0,-0.6279230610012082,0.1556820088285303,1,1,0,0.0,0.0,1.0,0.0,0.0,-0.3519723915718554,0
6313-GIDIT,-1.1418799966963948,-0.21800744594732635,0.0,1,2.0,-0.4666078984863457,0.36434436786180385,1,0,0,0.0,0.0,1.0,1.0,0.0,0.6662825083421218,1
3799-ISUZQ,0.9631483547582466,-0.21800744594732635,0.0,1,0.0,0.07110930989652879,-0.6992321264280406,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.861099841528844,1
3717-FDJFU,0.9631483547582466,0.62889075692472,2.0,0,3.0,-1.6461166136487801,-0.8925472923328117,0,0,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
8207-VVMYB,-1.6681370845600552,-0.7826062478620239,2.0,1,0.0,-1.4535791616149123,-0.0233838257512678,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
7526-IVLYU,0.9631483547582466,1.1934895588394174,0.0,1,3.0,-1.6738697598878964,-0.910181697552,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
5206-HPJKM,0.43689126689458624,0.62889075692472,0.0,1,1.0,-0.4301818940475059,-0.5141280519288317,0,0,0,0.0,1.0,1.0,0.0,0.0,0.15715505838513322,0
3658-QQJYD,-1.6681370845600552,1.4757889597967662,1.0,1,1.0,0.22201704257172242,1.2076394656976903,0,0,0,0.0,1.0,1.0,0.0,0.0,1.1754099582991104,0
9134-CEQMF,0.9631483547582466,-1.0649056488193727,0.0,1,2.0,0.7493268211149284,-0.6318966024782481,1,1,0,1.0,0.0,0.0,0.0,0.0,0.15715505838513322,1
5277-ZLOOR,0.9631483547582466,0.3465913559673712,0.0,1,2.0,0.6122956615592926,-0.8557003055518622,1,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554,1
8746-BFOAJ,0.43689126689458624,-0.5003068469046751,1.0,0,0.0,-1.6443820420088353,-0.7449534961208515,1,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
0680-DFNNY,0.43689126689458624,0.9111901578820687,0.0,1,2.0,1.1517474415821118,-0.2534316178324544,0,1,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218,1
9845-PEEKO,-1.1418799966963948,-1.0649056488193727,2.0,1,1.0,0.39200506328630874,1.1583729172643165,1,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554,0
5676-CFLYY,-1.6681370845600552,-1.0649056488193727,2.0,1,1.0,0.18906018141277195,1.416439057456405,0,1,1,0.0,0.0,1.0,0.0,1.0,1.1754099582991104,0
9948-YPTDG,-0.6156229088327345,0.9111901578820687,0.0,1,2.0,0.40067792148603254,0.43684899113654646,0,1,0,1.0,1.0,1.0,0.0,0.0,0.15715505838513322,1
5793-YOLJN,-1.1418799966963948,0.06429195501002241,2.0,0,3.0,-1.6270363256093878,-0.3878053281602502,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
8246-SHFGA,0.43689126689458624,0.62889075692472,0.0,0,1.0,-1.6235671823294984,-0.7650809625188874,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324,0
